error rates: 246
-280 1206858782 2
-281 1627856845 3
-281 -1864912007 553
-281 -1645237688 20
-282 -214037125 6
-282 -1000197691 8
-285 539830911 4
-285 -1701602681 8
-285 -1115536793 10
-286 896736544 370
-286 -1874189442 160
-286 -1339613347 8
-287 312970389 8
-287 -1731541446 19
-288 -1917790549 2
-288 -472207005 4
-288 -388635109 6
-289 -2049465701 74
-289 -1771181717 8
-291 -785473600 2
-291 -1567958416 2
-293 -1473765939 9
-293 1180346546 3
-293 -1135968183 2
-293 839224362 548
-294 1247686995 4
-295 -1610234975 9
-296 1878957336 5
-296 1301347124 3
-296 -397806769 28
-297 949383767 4
-297 -526555621 4
-297 791335166 12
-297 -996445189 6
-298 869733404 3
-299 1000571373 60
-299 779775237 82
-301 -537122906 310
-302 167908619 6
-302 -1712888006 16
-302 -2081910581 2
-302 -1339447309 2
-302 1694525346 104
-303 -1176043417 2
-304 1393484895 22
-304 1853642095 182
-304 2074054503 7
-304 1057715217 9
-304 -609972541 2
-305 1964885755 8
-305 931591899 8
-306 872926406 6
-306 1313698262 4
-308 -749693640 4
-308 332682725 20
-308 1655984373 152
-309 1523141632 2
-310 -1231157287 8
-311 194956546 10
-311 868935808 8
-311 995149506 7
-311 1126761819 4
-311 -1306508506 8
-312 441313459 5
-312 1729202011 5
-313 -1866777347 27
-313 -1768815276 172
-313 -1105113466 453
-313 -813212772 4
-315 1789941092 4
-316 1385106541 82
-316 187095865 4
-316 -442613571 4
-317 -888887390 3
-318 -1922276952 122
-319 1684838464 53
-319 -114930393 106
-319 -1400629649 20
-321 -1561618495 4
-321 -291005151 16
-322 1125077068 10
-322 -1125005129 10
-322 482727367 2
-322 245434252 4
-323 1656689463 20
-326 -1715877946 2
-326 507412913 2
-327 843279902 499
-327 1963920223 12
-329 -430389545 581
-329 -1357205081 15
-329 800369053 20
-329 -1453317910 4
-329 1585449024 78
-330 -916906554 18
-330 2078731093 2
-331 34913118 2
-331 1613408366 5
-331 -367945876 6
-332 -1099088468 32
-332 -680530876 12
-332 -1350441060 9
-332 1188992912 2
-332 -1616915436 3
-333 -940737433 275
-333 -1678893082 3
-333 1178772446 17
-333 -1517326507 17
-333 585775222 2
-333 -1077874467 8
-334 1714250978 2
-335 1605661515 75
-335 1179783051 27
-335 1276884480 69
-336 -771248101 7
-336 644274354 12
-336 592596658 8
-337 1307159934 11
-337 -1037537435 18
-337 899211963 5
-337 -587970067 7
-337 -1146547211 1254
-337 -1942265083 6
-337 1360003006 8
-337 -1203008499 4
-337 735565150 48
-337 924209662 4
-338 2078528581 10
-338 550482835 224
-338 1958923395 2
-338 1919592805 2
-338 54838805 272
-338 229432619 2
-339 1929748598 4
-340 734441444 101
-340 1087192312 2
-341 -124460583 4
-341 -278707483 6
-342 2135635146 10
-342 1375665002 18
-342 -1405567355 2
-344 749947587 461
-344 1168837355 2
-346 422514486 20
-346 115340738 26
-346 -1193096442 158
-346 2056026474 16
-346 785022474 242
-347 22991952 20
-347 1207224198 37
-347 1130471624 9
-347 -711000528 4
-349 1090228995 3
-351 1388252521 617
-351 807869601 6
-351 -521291435 139
-351 656671265 107
-351 315721051 6
-352 1890618650 2
-352 2027866550 2
-353 1578964346 46
-353 1795763106 135
-354 -844735160 2
-354 -767806054 2
-354 -562380571 20
-355 -641031096 13
-355 -900769648 8
-358 42889026 40
-358 774540890 2
-359 -646520587 2
-359 892534807 20
-360 1033754526 9
-360 -390144614 5
-360 1979669909 2
-360 83989278 2
-362 -1050347594 36
-362 -619648290 4
-363 113432260 21
-364 468641969 20
-364 -469709132 3
-366 -364008604 20
-367 -57259105 64
-367 -1283460297 152
-367 -48733569 2
-368 1392671230 37
-369 -803359283 33
-369 1378163419 2
-370 -1227214239 16
-370 -1483631632 148
-370 -1029377263 2
-371 130094919 8
-371 -181769280 4
-372 -460482694 2
-373 1588680502 4
-374 696509574 2
-374 1621489216 4
-374 1355626969 2
-374 -1480197635 98
-375 1236620242 292
-375 -666441372 16
-376 295234667 8
-376 2095317185 26
-377 -1586454663 9
-377 -1619272063 136
-380 1669863137 2
-380 -1190154534 4
-380 -1338535930 570
-382 -1565312056 110
-382 1402389153 34
-383 -1741143763 5
-383 -655863763 212
-383 -1784523813 2
-383 -453636987 4
-383 -997476726 58
-385 -241395290 121
-386 718123271 368
-386 -484928157 5
-387 1959966947 159
-387 317625976 2
-389 937833908 11
-390 1546618892 8
-391 1909680770 60
-393 -213490370 7
-393 -1537468234 8
-396 -675543858 302
-396 601950131 5
-396 -1810137610 20
-397 -1816265874 6
-397 -429599498 345
-397 -1178599895 2
-398 1740648862 73
-398 -1419926104 4
-398 1687164789 196
-402 -1314367151 136
-403 -1845546888 2
-404 -1083808776 2
-404 709718797 8
-404 1949893462 2
-404 -1280783968 2
-406 -1780193856 8
-406 -695741184 389
-406 -254468792 20
-406 1732256634 170
-407 749719790 2
-408 1296189730 34
-410 1972364643 123
-412 -436789470 198
-413 -1818167134 8
-413 -132836838 30
-413 785822920 3
-413 -36035651 6
-414 -1375853751 166
-414 -1553588899 2
-414 -1229605463 94
-414 1784390683 2
-414 826802811 766
-415 -251190034 2
-416 582065048 4
-417 -1919742292 13
-418 1432299231 12
-418 -350766938 4
-418 106651183 136
-419 49939218 2
-419 755358655 22
-419 1228607031 2
-419 684382287 2
-420 144633249 2
-422 -193306787 10
-422 924480517 6
-423 -575425570 22
-423 83292674 2
-424 1221682851 23
-426 225543793 12
-426 679274449 4
-428 1566550185 6
-428 -973795956 10
-429 530217670 2
-430 -770534360 10
-431 -1520553397 24
-432 -778639368 2
-433 -455722007 15
-435 -1344233608 45
-436 73265939 8
-436 -1218063932 2
-437 -1734320110 9
-437 763366140 13
-437 1275356418 6
-437 64427011 20
-437 -1145383933 2
-439 511756010 121
-439 1543762033 7
-439 327276577 52
-439 -490057972 2
-439 -2136234676 2
-440 -825716963 2
-440 -86936403 52
-440 -337095571 16
-440 -110879168 20
-440 870804458 14
-440 -485329715 10
-443 -770819044 20
-443 -2019260316 57
-444 637274277 2
-445 -1332903765 28
-446 94814238 7
-446 1752766024 62
-446 948150582 12
-446 -652978115 74
-446 728492400 4
-447 538021128 5
-448 -2017639288 506
-448 1712410776 20
-448 1428926320 156
-448 -1869234562 86
-448 1310825203 14
-449 1679197794 7
-452 -584056241 76
-452 -1823996449 136
-454 -201207869 23
-454 546157213 2
-456 -886350134 10
-456 -1632338649 6
-458 30075413 4
-463 1787588482 50
-463 -1429890922 9
-463 1596548394 3
-463 -144604162 5
-464 -976910693 20
-466 -1315084327 17
-467 -494532340 4
-468 -1876975310 4
-470 1406700654 12
-470 1731488581 8
-470 1683789061 2
-472 -182257820 10
-472 -228214297 44
-472 -1452641285 4
-472 -1988257409 20
-472 -1654784084 68
-474 1529620253 12
-474 541787565 24
-476 -287755821 212
-476 1122800079 2
-476 -1326289626 394
-476 1034909793 424
-477 8664446 2
-478 856334491 100
-479 -2046706758 54
-479 -1439767729 17
-479 1045063658 54
-480 -1199931387 8
-481 -1347655081 8
-482 662595740 352
-482 969576932 2
-483 1279133240 9
-483 1419346686 228
-483 153673610 4
-483 1932000017 2
-484 1106967157 3
-484 -873886085 3
-484 59842614 20
-486 413882537 218
-486 1807932499 8
-487 -1192241900 913
-488 -1160220223 27
-490 422037318 7
-490 -997914150 100
-491 1836357498 6
-492 14718685 6
-492 304728253 16
-493 -1267671836 102
-493 -1977440973 2
-494 -1809683496 124
-495 776409264 61
-495 1568970343 20
-495 -201453493 2
-496 1340913766 20
-497 -1520603764 11
-497 -1575071110 8
-498 -708524645 655
-499 -580145458 20
-499 -205125813 15
-499 -1887773923 16
-499 -1270106002 51
-500 -1286008200 20
-500 1228153441 2
-500 450936425 2
-500 432115969 2
-501 -712872612 9
-503 -92509561 135
-503 -2090760492 36
-504 855225683 147
-504 -1411996364 20
-506 1084451746 4
-507 -23727229 12
-507 -958271485 180
-508 686791117 26
-508 -1544522741 4
-509 1483080965 3
-509 1310484437 20
-510 632040313 2
-510 1208561311 8
-510 143722220 20
-511 -447629274 4
-512 1923651110 10
-513 -1896953240 174
-514 708484304 2
-514 -298987332 8
-514 578819409 2
-515 945276435 10
-515 712304856 6
-516 -2119762314 2
-516 -433467143 22
-518 -1242723779 4
-518 1837126786 2
-518 937981658 24
-518 1771364052 48
-518 -1323394736 2
-520 1979314794 2
-521 279724952 19
-524 1978611461 36
-524 130076330 158
-524 1520814277 3
-525 228032839 27
-525 129428007 18
-526 -1248002991 402
-528 789462751 2
-530 -233375919 4
-530 1794728225 8
-532 -1335951715 20
-534 1876803470 20
-534 1410256426 2
-534 -1135916867 38
-535 887478385 93
-535 1050095620 2
-537 -1918111967 4
-538 -1195567098 6
-538 -1793219202 2
-539 -986125005 36
-539 -200948735 4
-541 1432255876 25
-541 1744609966 2
-542 -1325525477 3
-542 1085219831 4
-542 -1293897829 2
-543 239231770 20
-545 853950247 2
-545 962417479 2
-548 -1276329553 4
-549 1416194242 2
-550 -813441614 263
-550 1649262506 2
-551 535286770 2
-551 917104661 2
-552 1709164662 7
-552 -683404355 2
-553 1596937675 5
-553 119381044 2
-553 -717509878 2
-554 -261293109 2
-555 2066933561 2
-555 1642445458 4
-555 277801242 4
-555 1090570409 6
-556 1313759570 2
-557 -608598114 543
-558 183768786 152
-558 620386256 41
-558 -916436168 4
-559 1064860244 9
-559 1373537108 277
-559 764500828 8
-563 -1202913261 147
-564 -63063608 5
-564 -856526520 48
-564 -2111618617 2
-565 2065966928 5
-565 -867387436 2
-565 -596717359 16
-567 492459556 175
-567 1820394385 24
-567 1415782225 8
-568 -1823433400 4
-568 -1884078328 4
-568 167885147 12
-569 176452213 2
-570 1304961485 132
-571 988725091 238
-571 1310111339 64
-572 -1985338594 8
-572 -1858036962 6
-573 -1069719708 59
-574 2004864597 4
-574 -1190318092 32
-574 -1244662338 160
-575 -997550931 2
-575 -1005140548 20
-576 1723874203 2
-576 -425369744 6
-576 1162656891 2
-577 1674731836 6
-577 1420394752 12
-577 1409813738 4
-577 1205347521 148
-578 -198583808 16
-578 -670030083 26
-581 337677541 10
-583 -1385113358 20
-584 2118214522 27
-584 -1015659379 224
-585 1396067471 3
-586 -298251255 4
-586 2147140707 20
-587 765811062 4
-588 1220224240 8
-589 -679913788 2
-589 447822769 2
-589 -505198534 6
-589 717382105 2
-590 1007311217 10
-590 1905774705 2
-590 500736705 4
-590 282500349 2
-590 1219730762 12
-591 1137747012 4
-591 1444364768 2
-593 2068944891 8
-596 -1320842674 4
-597 501414199 4
-598 833776748 2
-599 -2043354222 16
-599 -41150174 3
-600 -814124838 348
-600 -685086084 10
-601 -1069161039 2
-601 -676982425 4
-601 -489780625 20
-603 1217350190 22
-606 484726701 204
-607 -1865663398 4
-607 1632301027 2
-607 1833656419 11
-608 -991241825 8
-608 -2098725881 20
-609 464520860 3
-609 -1354355676 24
-609 -1197197564 2
-609 1566611140 6
-610 1189274925 2
-610 1695073890 8
-612 877163774 2
-613 1231521783 2
-613 -1434930908 44
-613 256148125 8
-613 -1476338396 2
-613 728733333 44
-614 -137693533 4
-614 287117447 4
-617 -663413017 2
-620 -893652163 4
-620 1240943562 2
-621 -889277267 97
-622 14963120 205
-623 808014504 22
-624 -1160417535 2
-626 -270793713 4
-628 -1708622196 17
-628 1790524509 6
-630 -1763594339 18
-630 1865355027 76
-630 -1323562963 3
-630 -1959657852 8
-632 -1575934092 129
-633 -685955655 7
-633 -690205563 6
-634 -671364792 26
-636 1891272447 4
-639 403317646 177
-643 228735129 16
-643 -843049109 4
-645 -1690699759 20
-645 -651535335 6
-646 698894671 2
-646 -1616420111 183
-646 -2089351614 20
-646 -623554671 2
-646 -1192262679 10
-647 1879664453 2
-648 1636505660 20
-649 858129552 20
-649 1773246240 6
-649 348436136 2
-650 -723895234 128
-654 223173661 2
-654 -1408763689 2
-655 -1455566452 27
-655 736274936 145
-656 -2044583966 20
-657 -1233868437 2
-658 1422879374 20
-658 -1698984780 2
-658 -90616895 76
-662 2039587543 36
-665 -208073695 11
-665 1000054947 5
-669 -2069385257 4
-670 1604380827 101
-671 385925340 1141
-671 -1506883539 18
-671 223544061 161
-673 814329432 56
-673 -1961129225 39
-673 -2126066459 519
-673 -1335144705 7
-673 15377376 5
-673 610592702 2
-674 1551256178 15
-675 581527032 2
-676 -1772267627 20
-677 257911594 6
-677 600031770 2
-678 1323348599 2
-679 218304257 20
-679 -1122656664 8
-681 -1093843193 5
-682 -925167183 4
-683 -643098674 117
-683 1890193737 170
-683 1038337801 3
-683 172611369 38
-684 -1771343686 2
-684 1176608618 2
-685 -1372132451 6
-685 431387649 3
-685 1511921329 2
-686 -1012764691 6
-691 1291574866 12
-691 161061098 3
-691 439454434 4
-691 318621190 6
-693 1285768452 12
-694 1877933824 5
-695 -1426754471 13
-699 658174637 10
-699 1528875706 6
-699 2070839415 20
-701 -1271268721 184
-702 618441210 232
-704 1302229267 2
-705 -1557876753 2
-707 -1798369788 44
-708 1153316541 158
-708 -243784350 32
-708 -1970581462 6
-709 771944294 106
-710 574927483 136
-711 -477282490 24
-712 566646458 4
-714 -611876528 4
-715 -1400236872 32
-715 602110453 16
-716 1983983006 4
-716 -395442576 2
-718 -1753950444 6
-719 1671781597 2
-719 578680069 14
-719 -695991589 4
-720 1779212928 4
-720 -371584206 10
-721 2090864477 524
-721 -1715854148 84
-724 -508260369 32
-724 -1115821924 20
-725 -961125048 20
-726 615463319 8
-727 248069622 5
-728 799044032 4
-728 -998635343 2
-728 -689580482 4
-728 1073578832 102
-729 823580906 18
-730 1566047145 10
-730 -1948134237 532
-731 1746889423 108
-731 1283702807 4
-731 1418379580 20
-732 -1678489131 4
-733 -908266227 2
-734 2030120977 6
-736 548519479 20
-736 -870082636 4
-737 -766484723 146
-737 78893433 176
-737 -2068585523 20
-737 -1272207099 3
-737 1296030097 2
-738 -658164013 4
-738 -1051308453 4
-739 -871956866 121
-741 -1092957810 2
-742 611697450 20
-743 -876742739 216
-745 787092735 148
-745 2026793793 84
-745 921054905 20
-747 -1294234855 16
-747 -1769332151 10
-747 372513478 20
-750 -1626260486 63
-753 1789533638 3
-753 1435484662 20
-753 602740496 38
-756 715464012 5
-756 -96929563 8
-757 86330022 228
-758 -541453002 4
-762 191156543 4
-763 1828042239 2
-764 -2109074024 240
-764 -607982336 6
-766 1518627443 2
-766 -1504541777 8
-767 31299095 58
-769 1382295600 8
-769 582729248 20
-770 1544968669 102
-770 253751590 232
-774 488275894 2
-775 -1827538302 4
-776 -2050132277 42
-776 1501423234 2
-778 -1823396704 2
-780 -202155111 23
-780 -1209635239 4
-780 1820442022 8
-781 939692966 2
-786 -520607081 2
-786 -520404827 2
-787 1722494757 2
-789 2107274431 120
-790 -1798074201 16
-790 -874101793 493
-790 -1608049011 5
-791 -517632850 2
-794 2099807804 106
-796 51992831 2
-797 31302035 4
-798 -1530344135 4
-800 1918690510 6
-800 -1270477895 2
-805 583583107 8
-807 933870500 20
-808 -1082073112 22
-808 187895834 20
-808 469411834 4
-812 -1461334055 4
-814 -221354102 27
-814 -1156198457 16
-816 1386228244 16
-816 191378068 3
-816 8786439 66
-817 -1315584765 4
-818 -316238051 568
-819 -482538024 4
-820 -2094936869 10
-824 -1472114512 4
-825 -825640978 61
-826 -2076815505 6
-826 2060452507 20
-830 1580175425 9
-832 -1897379812 2
-832 -1076516554 64
-835 492311353 3
-835 121389201 2
-835 -2049703448 2
-836 1628240180 4
-838 -1193477533 28
-841 -1321914360 3
-841 -257733120 20
-842 -90863834 6
-844 -673016172 17
-844 -1269353784 4
-844 -1253646212 2
-846 1623956746 2
-848 1196090081 2
-851 119037769 7
-854 -1740425637 240
-854 1225772551 240
-854 1881711399 4
-856 -616219015 35
-858 -1947460161 98
-860 -1449574811 20
-861 1810201930 13
-861 344409922 232
-861 -995716664 37
-862 -1467597247 2
-863 -1780890445 3
-864 -46625746 46
-865 -1662492978 9
-868 1877092926 12
-868 621805416 116
-868 66747710 2
-871 901021863 35
-871 -2014824339 31
-872 1223894291 468
-876 1860582819 8
-876 848243803 20
-879 1582867517 3
-880 67241971 2
-888 393123673 2
-888 -1306267527 2
-890 -1521827743 2
-893 2082045344 7
-893 483950472 10
-895 14440405 14
-897 1728133089 22
-897 808581305 4
-898 -1879931798 85
-903 1138012982 48
-904 -305881319 2
-908 1116010592 3
-908 1604632296 2
-909 550030809 31
-911 -1979174407 271
-912 -1152788324 2
-912 -132742604 13
-912 -698331381 42
-915 -1650232750 182
-918 2070904780 18
-919 -733048147 292
-920 1227280273 16
-920 -1816427929 2
-922 -1661547210 25
-922 -1183377947 66
-922 -807327178 2
-925 -998052917 2
-925 -309347581 13
-927 315130935 78
-927 1412739317 20
-929 823917423 75
-939 -1289594543 6
-940 1441106227 13
-940 1345707211 2
-940 -400368308 6
-942 -1210191369 20
-943 1651892711 2
-947 -373616572 36
-949 -1144645109 12
-952 1749385619 4
-953 -608298810 2
-956 -327697183 4
-961 -1473162381 49
-966 1348229138 838
-968 256380590 2
-970 -787501897 2
-970 -1028203940 320
-970 -1641341345 250
-970 966223139 2
-976 460513431 5
-982 -531381848 42
-989 -1692255099 22
-989 -1661217271 4
-992 -1283769045 5
-992 -1117547789 2
-992 -1421522237 6
-998 -1829556543 4
-999 -2131208347 55
-1002 2073110674 6
-1002 1789485058 15
-1002 681579440 2
-1009 -912402242 38
-1014 1649809683 15
-1017 -1728677338 2
-1018 545527705 64
-1022 -588590275 2
-1023 -827311433 2
-1034 -571787002 4
-1042 587901561 5
-1042 416314553 339
-1043 10863077 106
-1045 1912575925 10
-1049 -1573581649 2
-1056 854413371 7
-1062 -1182652264 16
-1062 -529802595 8
-1067 1591748508 2
-1073 645001403 4
-1073 1471147103 12
-1076 -1923248388 2
-1077 -1204137972 2
-1088 -1824329836 80
-1100 -1452455840 4
-1105 -698319694 2
-1116 1863475933 106
-1116 1936767469 2
-1117 -149047316 214
-1117 -2015210635 3
-1122 845968390 16
-1127 -877622511 2
-1143 241270160 9
-1144 -2140763715 13
-1145 -840996264 2
-1147 1941907602 4
-1150 -963343751 14
-1151 1792243162 6
-1155 -1318025825 4
-1156 -1618830678 5
-1156 956990113 114
-1157 -1434170814 3
-1162 -1225525511 27
-1163 -1453903363 200
-1167 882906678 8
-1169 -847654452 82
-1169 -729863476 2
-1171 716761090 2
-1178 1812623071 2
-1179 -2075638216 20
-1193 1972661651 9
-1196 2054421894 7
-1196 441857454 20
-1210 187069614 55
-1211 1127474247 5
-1213 600115443 16
-1218 751465459 575
-1218 -1647674097 8
-1234 -869284343 4
-1234 -1899360791 143
-1234 1056387430 20
-1237 -1181200631 126
-1248 1229872105 18
-1249 -47945035 12
-1258 -1074614657 602
-1258 1839215902 207
-1258 383022206 4
-1258 -902350729 8
-1258 1440468190 104
-1268 1537558754 24
-1270 2134187385 12
-1270 1502302748 2
-1282 89998826 48
-1295 -1931905598 2
-1296 1640001209 2
-1298 569054587 68
-1298 1495911503 5
-1310 -1486502047 2
-1323 353039325 13
-1331 -903086580 2
-1377 2068642174 7
-1377 1263926726 8
-1380 1298440869 828
-1381 730272402 754
-1385 -1684439885 13
-1406 -1930192915 12
-1406 -394363598 32
-1407 -710155844 32
-1419 -775998726 28
-1421 -305092323 605
-1421 -2111157379 10
-1433 1126879886 8
-1434 -1873060569 1714
-1450 312206661 2
-1468 1729390369 170
-1469 1982407937 282
-1469 -2091544067 8
-1469 1477621400 20
-1470 -111899970 8
-1482 -1400541290 894
-1482 -1477873290 20
-1482 -1007233210 112
-1482 -698842106 20
-1488 -1551274066 4
-1489 261372014 2
-1495 -2033485794 12
-1501 471679683 2
-1505 1834616574 20
-1505 -1469120282 5
-1513 1011724959 3
-1528 -1672972225 197
-1532 1278179400 16
-1539 -232161230 530
-1546 1686401613 28
-1549 -1785357189 12
-1558 892412185 106
-1564 301256612 9
-1580 1882074452 147
-1584 -594326123 6
-1586 1393427762 9
-1594 -356194254 16
-1598 -353287067 4
-1602 1391964113 2
-1627 191147405 89
-1627 281875101 6
-1678 110733127 2
-1691 -1476550281 6
-1692 1034448046 6
-1693 -82215410 129
-1693 -1976599906 2
-1716 1824378 2
-1722 555856543 4
-1737 -247226094 10
-1749 -1040188571 632
-1767 -260206258 2
-1783 1523927399 12
-1783 1253180143 3
-1783 434234591 20
-1791 -2051713450 6
-1793 -1389386318 6
-1814 -1341149042 11
-1814 -1723490122 3
-1830 -650578402 2
-1876 162854455 6
-1879 -890881657 2
-1888 1153321888 2
-1888 928110096 20
-1891 -1703279311 2
-1937 -1460048683 2
-1954 -4889712 236
-1995 700590666 121
-2010 268029006 20
-2038 -1246055996 555
-2044 -32690180 2
-2058 -682856619 2
-2088 510079082 4
-2208 -1374009313 4
-2242 984405029 14
-2250 1536828246 4
-2271 1165973037 5
-2276 1163038965 2
-2276 518898781 2
-2279 873982676 628
-2303 968052565 7
-2333 -1885359135 52
-2340 1326347587 2
-2406 413216209 615
-2436 1525933527 16
-2436 249171319 2
-2504 1742478981 26
-2540 -1724235717 220
-2544 1047432797 117
-2557 -491446338 2
-2559 647180279 33
-2559 308623135 8
-2687 1443239707 4
-2701 2015193057 2
-2740 166940729 3
-2793 -2105823121 1166
-2944 -1424409055 3
-3091 -540039543 4
-3134 1512533893 177
-3201 1592420828 7
-3376 557739484 20
-3464 -72109653 2
-3530 1226734263 4
-3550 -327123542 214
-3723 337117810 114
-3764 -1674088647 100
-3964 -407500937 4
-4043 527817313 46
-4064 391770473 230
-4365 -1418412995 2
-4691 -1145798619 4
-5404 294117833 8
-5551 -1110166490 373
-6112 -460885213 4
-6587 674325663 239
-6971 1039383611 5

